"Order_ID","Order_Date","Order_Year","Order_Quarter","Order_Month_Name","Product_ID","Product_Name","Category","Supplier_ID","Supplier_Name","Warehouse","Warehouse_City","Warehouse_Region","Warehouse_Country","Warehouse_Capacity","Warehouse_Utilization","Customer_ID","Customer_Region","Customer_Tier","Quantity_Ordered","Quantity_Shipped","Inventory_Level","Reorder_Point","Safety_Stock","Stock_Status","Demand_Forecast","Inventory_Turnover","Lead_Time_Days","Ship_Date","Delivery_Date","Promised_Delivery_Date","Late_Delivery","Transportation_Mode","Transportation_Distance_KM","Shipping_Cost","Fuel_Cost","Supplier_Unit_Cost","Selling_Price","Revenue","Profit","Order_Status","Product_Return_Rate","Customer_Satisfaction","Satisfaction_Missing","Order_Month","Delivery_Delay_Days","Fulfillment_Rate","Profit_Margin","Is_Peak_Season"
"ORD005033",2024-11-21,2024,"Q4","Nov","P0009","4K Webcam Deluxe","Electronics","S019","Summit Manufacturing","WH-CHI","Chicago","North America","USA",5400,0.912,"C01006","North America","Key Account",9,9,5,8,5,"Low Stock",11,4.05,9,2024-11-24,2024-11-26,2024-11-27,FALSE,"Road",1026.5,46.92,13.14,5.91,7.13,64.17,-35.94,"Delivered",0.109,5,FALSE,11,-1,1,-0.56,TRUE
"ORD005034",2024-11-21,2024,"Q4","Nov","P0093","Coffee Maker Lite","Home & Kitchen","S008","Anchor Group","WH-DAL","Dallas","North America","USA",7600,1.037,"C01006","North America","Key Account",15,15,403,142,69,"In Stock",140,8.61,15,2024-11-24,2024-11-26,2024-11-27,FALSE,"Road",946.9,46.03,12.89,146.65,182.99,2744.85,499.07,"Delivered",0.056,4.2,FALSE,11,-1,1,0.182,TRUE
"ORD005035",2024-11-21,2024,"Q4","Nov","P0110","Puzzle 1000pc Essential","Toys & Games","S040","Meridian Industries","WH-MEX","Mexico City","Latin America","Mexico",2600,0.753,"C00235","Latin America","Key Account",21,20,80,17,10,"Overstocked",69,9.75,6,2024-11-22,2024-11-24,2024-11-25,FALSE,"Parcel",1171.5,61.57,12.31,7.33,10.06,201.2,-6.97,"Delivered",0.041,4.4,FALSE,11,-1,0.952,-0.035,TRUE
"ORD005036",2024-11-21,2024,"Q4","Nov","P0129","4K Webcam Eco","Electronics","S004","Vertex Manufacturing","WH-SHA","Shanghai","Asia Pacific","China",2200,1.036,"C01115","Asia Pacific","Key Account",11,11,19,16,6,"In Stock",16,2.97,19,2024-11-22,2024-11-25,2024-11-25,FALSE,"Parcel",1621.3,65.32,13.06,31.41,36.13,397.43,-13.4,"Delivered",0.061,4.8,FALSE,11,0,1,-0.034,TRUE
"ORD005037",2024-11-21,2024,"Q4","Nov","P0123","USB-C Hub Pro","Electronics","S019","Summit Manufacturing","WH-DXB","Dubai","Middle East & Africa","UAE",900,0.646,"C00346","Middle East & Africa","Key Account",7,7,20,16,9,"In Stock",12,4.75,9,2024-11-22,2024-11-24,2024-11-24,FALSE,"Air",1298,100.84,35.29,7.32,8.83,61.81,-90.27,"Delivered",0.109,4.4,FALSE,11,0,1,-1.46,TRUE
"ORD005038",2024-11-21,2024,"Q4","Nov","P0101","Building Block Set Compact","Toys & Games","S003","Atlas Industries","WH-DAL","Dallas","North America","USA",7600,1.037,"C02499","North America","Key Account",11,10,43,19,8,"In Stock",20,1.63,11,2024-11-22,2024-11-28,2024-11-25,TRUE,"Road",912.7,43.13,12.08,32.56,46.52,465.2,96.47,"Delivered",0.083,3.1,FALSE,11,3,0.909,0.207,TRUE
"ORD005039",2024-11-21,2024,"Q4","Nov","P0114","Desk Lamp Max","Office Supplies","S037","Pinnacle Trading Ltd.","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.896,"C01646","Europe","Key Account",80,79,234,136,51,"In Stock",122,2.56,13,2024-11-23,2024-11-26,2024-11-26,FALSE,"Road",636.1,38.82,10.87,13.14,14.83,1171.57,94.69,"Delivered",0.047,5,FALSE,11,0,0.988,0.081,TRUE
"ORD005040",2024-11-21,2024,"Q4","Nov","P0125","Power Bank Compact","Electronics","S029","Apex Logistics Partners","WH-DAL","Dallas","North America","USA",7600,1.037,"C01006","North America","Key Account",9,8,23,20,12,"In Stock",23,4.51,14,2024-11-22,2024-11-23,2024-11-25,FALSE,"Road",961.3,44.84,12.56,8.39,10.09,80.72,-31.24,"Delivered",0.092,4.9,FALSE,11,-2,0.889,-0.387,TRUE
"ORD005041",2024-11-21,2024,"Q4","Nov","P0048","Rain Jacket Eco","Apparel","S017","Vertex Industries","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.896,"C01646","Europe","Key Account",21,20,21,31,16,"Low Stock",41,4.39,11,2024-11-22,2024-11-24,2024-11-25,FALSE,"Parcel",607.1,31.51,6.3,30.41,41.71,834.2,194.49,"Delivered",0.131,4.1,FALSE,11,-1,0.952,0.233,TRUE
"ORD005042",2024-11-21,2024,"Q4","Nov","P0135","Ballpoint Pen Box Essential","Office Supplies","S030","Sterling Industries","WH-DAL","Dallas","North America","USA",7600,1.037,"C01542","North America","Key Account",55,53,10,100,50,"Low Stock",109,5.06,9,2024-11-23,2024-11-26,2024-11-26,FALSE,"Road",892.6,44.96,12.59,3.75,4.69,248.57,4.86,"Delivered",0.026,4.8,FALSE,11,0,0.964,0.02,TRUE
"ORD005043",2024-11-21,2024,"Q4","Nov","P0073","Plush Toy Compact","Toys & Games","S040","Meridian Industries","WH-DXB","Dubai","Middle East & Africa","UAE",900,0.646,"C01135","Middle East & Africa","Key Account",6,6,6,8,7,"Low Stock",5,3.39,5,2024-11-24,2024-11-26,2024-11-26,FALSE,"Air",1408.6,95.82,33.54,7.39,11.25,67.5,-72.66,"Delivered",0.051,4.6,FALSE,11,0,1,-1.076,TRUE
"ORD005044",2024-11-21,2024,"Q4","Nov","P0110","Puzzle 1000pc Essential","Toys & Games","S025","Everest Sourcing","WH-CHI","Chicago","North America","USA",5400,0.912,"C01542","North America","Key Account",20,20,91,50,40,"In Stock",31,9.75,8,2024-11-22,2024-11-24,2024-11-25,FALSE,"Road",903.6,43.61,12.21,8.19,11.22,224.4,16.99,"Delivered",0.041,3.9,FALSE,11,-1,1,0.076,TRUE
"ORD005045",2024-11-21,2024,"Q4","Nov","P0136","Tablet Prime","Electronics","S027","Global Supply Co.","WH-DAL","Dallas","North America","USA",7600,1.037,"C01172","North America","Key Account",3,3,81,48,19,"In Stock",75,10.22,13,2024-11-22,2024-11-23,2024-11-25,FALSE,"Road",823.8,40.09,11.23,10.95,12.8,38.4,-34.54,"Returned",0.093,4,FALSE,11,-2,1,-0.899,TRUE
"ORD005046",2024-11-21,2024,"Q4","Nov","P0033","Cotton T-Shirt Essential","Apparel","S007","Titan Industries","WH-SIN","Singapore","Asia Pacific","Singapore",1500,0.711,"C01124","Asia Pacific","Key Account",31,31,69,30,14,"In Stock",28,2.75,15,2024-11-22,2024-11-24,2024-11-25,FALSE,"Parcel",1432.4,51.81,10.36,28.81,40.3,1249.3,304.38,"Delivered",0.209,4.3,FALSE,11,-1,1,0.244,TRUE
"ORD005047",2024-11-21,2024,"Q4","Nov","P0077","Wool Sweater Pro","Apparel","S031","Horizon Sourcing","WH-SHA","Shanghai","Asia Pacific","China",2200,1.036,"C01758","Asia Pacific","Key Account",10,9,11,10,6,"In Stock",9,6.08,11,2024-11-23,2024-11-26,2024-11-26,FALSE,"Parcel",1631.6,38.95,7.79,19.37,28.35,255.15,41.87,"Delivered",0.095,4.7,FALSE,11,0,0.9,0.164,TRUE
"ORD005048",2024-11-21,2024,"Q4","Nov","P0114","Desk Lamp Max","Office Supplies","S032","Atlas Supply Co.","WH-CHI","Chicago","North America","USA",5400,0.912,"C00356","North America","Key Account",54,52,160,92,58,"In Stock",49,2.56,19,2024-11-22,2024-11-24,2024-11-25,FALSE,"Road",893.4,44.92,12.58,14.66,17.51,910.52,103.28,"Delivered",0.047,3.9,FALSE,11,-1,0.963,0.113,TRUE
"ORD005049",2024-11-21,2024,"Q4","Nov","P0119","Coffee Maker Max","Home & Kitchen","S006","Nova Supply Co.","WH-DAL","Dallas","North America","USA",7600,1.037,"C01542","North America","Key Account",37,36,56,34,19,"In Stock",41,1.86,12,2024-11-23,2024-11-24,2024-11-26,FALSE,"Road",925.8,49.07,13.74,24.37,29.59,1065.24,138.85,"Delivered",0,4.5,FALSE,11,-2,0.973,0.13,TRUE
"ORD005050",2024-11-21,2024,"Q4","Nov","P0016","Yoga Pants Plus","Apparel","S007","Titan Industries","WH-DAL","Dallas","North America","USA",7600,1.037,"C01006","North America","Key Account",13,13,99,62,32,"In Stock",101,5.67,20,2024-11-22,2024-11-24,2024-11-25,FALSE,"Road",839.8,40.58,11.36,13.06,20.35,264.55,54.19,"Delivered",0.117,3.7,FALSE,11,-1,1,0.205,TRUE
"ORD005051",2024-11-21,2024,"Q4","Nov","P0100","Filing Cabinet Prime","Furniture","S039","Atlas Trading Ltd.","WH-DAL","Dallas","North America","USA",7600,1.037,"C01006","North America","Key Account",8,8,20,12,8,"In Stock",8,2.12,16,2024-11-23,2024-11-26,2024-11-26,FALSE,"Road",941.4,50.44,14.12,132.51,167.92,1343.36,232.84,"Delivered",0.049,5,FALSE,11,0,1,0.173,TRUE
"ORD005052",2024-11-21,2024,"Q4","Nov","P0091","Smart Watch Eco","Electronics","S024","Global Logistics Partners","WH-MEX","Mexico City","Latin America","Mexico",2600,0.753,"C02093","Latin America","Key Account",19,18,11,9,5,"In Stock",19,3.5,7,2024-11-22,2024-11-26,2024-11-25,TRUE,"Road",1295.2,56.11,15.71,29.79,36.85,663.3,70.97,"Delivered",0.216,3.4,FALSE,11,1,0.947,0.107,TRUE
"ORD005053",2024-11-21,2024,"Q4","Nov","P0009","4K Webcam Deluxe","Electronics","S004","Vertex Manufacturing","WH-FRA","Frankfurt","Europe","Germany",2250,0.934,"C01744","Europe","Key Account",4,4,18,5,3,"Overstocked",3,4.05,15,2024-11-24,2024-11-26,2024-11-27,FALSE,"Road",627.7,34.33,9.61,7.58,8.84,35.36,-29.29,"Delivered",0.109,3.9,FALSE,11,-1,1,-0.828,TRUE
"ORD005054",2024-11-21,2024,"Q4","Nov","P0136","Tablet Prime","Electronics","S027","Global Supply Co.","WH-CHI","Chicago","North America","USA",5400,0.912,"C01006","North America","Key Account",6,6,90,33,21,"In Stock",25,10.22,9,2024-11-23,2024-11-25,2024-11-26,FALSE,"Road",1019.5,46.33,12.97,10.37,12.19,73.14,-35.41,"Delivered",0.093,5,FALSE,11,-1,1,-0.484,TRUE
"ORD005055",2024-11-21,2024,"Q4","Nov","P0016","Yoga Pants Plus","Apparel","S012","Everest Group","WH-DAL","Dallas","North America","USA",7600,1.037,"C00043","North America","Key Account",9,9,99,62,32,"In Stock",101,5.67,6,2024-11-24,2024-11-25,2024-11-27,FALSE,"Road",952.2,43.84,12.28,14.79,22.2,199.8,22.85,"Delivered",0.117,4.1,FALSE,11,-2,1,0.114,TRUE
"ORD005056",2024-11-21,2024,"Q4","Nov","P0146","Sneakers Classic","Apparel","S012","Everest Group","WH-SHA","Shanghai","Asia Pacific","China",2200,1.036,"C01413","Asia Pacific","Key Account",19,19,10,17,8,"Low Stock",38,12.78,9,2024-11-22,2024-11-26,2024-11-25,TRUE,"Road",1937.7,73.7,20.64,22.44,30.52,579.88,79.82,"Delivered",0.13,3.8,FALSE,11,1,1,0.138,TRUE
"ORD005057",2024-11-21,2024,"Q4","Nov","P0093","Coffee Maker Lite","Home & Kitchen","S006","Nova Supply Co.","WH-DXB","Dubai","Middle East & Africa","UAE",900,0.646,"C00235","Latin America","Key Account",13,13,14,24,19,"Low Stock",11,8.61,11,2024-11-24,2024-12-22,2024-12-12,TRUE,"Sea",14847.5,165.09,36.32,122.44,153.62,1997.06,240.25,"Delivered",0.056,3.1,FALSE,11,10,1,0.12,TRUE
"ORD005058",2024-11-22,2024,"Q4","Nov","P0093","Coffee Maker Lite","Home & Kitchen","S008","Anchor Group","WH-DAL","Dallas","North America","USA",7600,1.037,"C01006","North America","Key Account",21,21,403,142,69,"In Stock",140,8.61,17,2024-11-25,2024-11-28,2024-11-28,FALSE,"Road",970,47.77,13.38,142.46,178.86,3756.06,716.63,"Delivered",0.056,3.7,FALSE,11,0,1,0.191,TRUE
"ORD005059",2024-11-22,2024,"Q4","Nov","P0033","Cotton T-Shirt Essential","Apparel","S007","Titan Industries","WH-DAL","Dallas","North America","USA",7600,1.037,"C01006","North America","Key Account",43,43,179,70,25,"In Stock",87,2.75,15,2024-11-23,2024-11-26,2024-11-26,FALSE,"Road",869.2,42.36,11.86,28.51,40.38,1736.34,468.05,"Delivered",0.209,4.1,FALSE,11,0,1,0.27,TRUE
"ORD005060",2024-11-22,2024,"Q4","Nov","P0127","Sneakers Plus","Apparel","S016","Anchor Trading Ltd.","WH-FRA","Frankfurt","Europe","Germany",2250,0.934,"C00870","Europe","Standard",8,8,1,12,7,"Low Stock",9,3.53,20,2024-11-24,2024-11-26,2024-11-27,FALSE,"Road",629.6,34.13,9.56,38.15,55.03,440.24,100.91,"Delivered",0.145,3.6,FALSE,11,-1,1,0.229,TRUE
"ORD005061",2024-11-22,2024,"Q4","Nov","P0071","Baseball Cap Plus","Apparel","S007","Titan Industries","WH-CHI","Chicago","North America","USA",5400,0.912,"C02218","North America","Key Account",13,12,71,24,17,"In Stock",15,5.05,17,2024-11-24,2024-11-27,2024-11-27,FALSE,"Parcel",1020.8,31.95,6.39,18.22,28.56,342.72,92.13,"Delivered",0.149,4.4,FALSE,11,0,0.923,0.269,TRUE
"ORD005062",2024-11-22,2024,"Q4","Nov","P0012","Plush Toy Classic","Toys & Games","S040","Meridian Industries","WH-MEX","Mexico City","Latin America","Mexico",2600,0.753,"C00235","Latin America","Key Account",9,9,84,33,17,"In Stock",51,12.92,4,2024-11-25,2024-11-27,2024-11-28,FALSE,"Road",1189.7,51.37,14.38,24.32,31.58,284.22,13.97,"Delivered",0.066,4.9,FALSE,11,-1,1,0.049,TRUE
"ORD005063",2024-11-22,2024,"Q4","Nov","P0026","Power Bank Pro","Electronics","S024","Global Logistics Partners","WH-CHI","Chicago","North America","USA",5400,0.912,"C01006","North America","Key Account",8,8,26,13,6,"In Stock",19,6.5,12,2024-11-24,2024-11-26,2024-11-27,FALSE,"Parcel",985.1,46.78,9.36,31.43,36.51,292.08,-6.14,"Delivered",0.111,4.4,FALSE,11,-1,1,-0.021,TRUE
"ORD005064",2024-11-22,2024,"Q4","Nov","P0031","Body Lotion Eco","Health & Beauty","S015","Delta Industries","WH-CHI","Chicago","North America","USA",5400,0.912,"C01542","North America","Key Account",16,16,44,26,15,"In Stock",15,2.65,20,2024-11-24,2024-11-27,2024-11-27,FALSE,"Parcel",954,29.99,6,31.34,47.24,755.84,224.41,"Delivered",0.05,4.1,FALSE,11,0,1,0.297,TRUE
"ORD005065",2024-11-22,2024,"Q4","Nov","P0112","Running Shorts Eco","Apparel","S013","Pinnacle Industries","WH-DAL","Dallas","North America","USA",7600,1.037,"C01006","North America","Key Account",13,13,57,23,12,"In Stock",23,2.69,12,2024-11-24,2024-11-26,2024-11-27,FALSE,"Road",919.2,42.97,12.03,30.2,47.86,622.18,186.61,"Delivered",0.184,3.4,FALSE,11,-1,1,0.3,TRUE
"ORD005066",2024-11-22,2024,"Q4","Nov","P0136","Tablet Prime","Electronics","S027","Global Supply Co.","WH-MEX","Mexico City","Latin America","Mexico",2600,0.753,"C01154","Latin America","Key Account",8,8,8,16,12,"Low Stock",15,10.22,8,2024-11-24,2024-11-27,2024-11-27,FALSE,"Road",1308.6,55.26,15.47,10.61,12.55,100.4,-39.74,"Delivered",0.093,4.1,FALSE,11,0,1,-0.396,TRUE
"ORD005067",2024-11-22,2024,"Q4","Nov","P0072","Air Fryer Prime","Home & Kitchen","S005","Cobalt Supply Co.","WH-CHI","Chicago","North America","USA",5400,0.912,"C01419","Europe","Standard",8,8,2,3,2,"Low Stock",7,1.65,3,2024-11-24,2024-11-28,2024-11-26,TRUE,"Air",7986.1,243.52,85.23,91.88,123.05,984.4,5.84,"Delivered",0,3.1,FALSE,11,2,1,0.006,TRUE
"ORD005068",2024-11-22,2024,"Q4","Nov","P0059","Tablet Max","Electronics","S024","Global Logistics Partners","WH-MEX","Mexico City","Latin America","Mexico",2600,0.753,"C00430","Latin America","Key Account",8,8,33,10,6,"Overstocked",17,4.64,9,2024-11-23,2024-11-26,2024-11-26,FALSE,"Road",1087.4,48.62,13.61,33.97,39.73,317.84,-2.54,"Delivered",0.087,4.4,FALSE,11,0,1,-0.008,TRUE
"ORD005069",2024-11-22,2024,"Q4","Nov","P0110","Puzzle 1000pc Essential","Toys & Games","S040","Meridian Industries","WH-FRA","Frankfurt","Europe","Germany",2250,0.934,"C01732","Middle East & Africa","Key Account",17,17,52,21,14,"In Stock",39,9.75,6,2024-11-24,2024-12-05,2024-12-12,FALSE,"Sea",4964.5,135.2,29.74,7.04,8.83,150.11,-104.77,"Delivered",0.041,3.5,FALSE,11,-7,1,-0.698,TRUE
"ORD005070",2024-11-22,2024,"Q4","Nov","P0093","Coffee Maker Lite","Home & Kitchen","S006","Nova Supply Co.","WH-SIN","Singapore","Asia Pacific","Singapore",1500,0.711,"C01132","Asia Pacific","Key Account",40,40,203,81,33,"In Stock",121,8.61,8,2024-11-23,2024-11-25,2024-11-26,FALSE,"Parcel",1570.4,199.56,39.91,112.54,141.55,5662,960.84,"Delivered",0.056,3.8,FALSE,11,-1,1,0.17,TRUE
"ORD005071",2024-11-22,2024,"Q4","Nov","P0001","Camping Tent Eco","Sporting Goods","S034","Summit Group","WH-DAL","Dallas","North America","USA",7600,1.037,"C01812","North America","Key Account",16,16,32,18,9,"In Stock",79,15.28,3,2024-11-23,2024-11-25,2024-11-26,FALSE,"Road",895,44.09,12.35,17.67,22.82,365.12,38.31,"Delivered",0.096,5,FALSE,11,-1,1,0.105,TRUE
"ORD005072",2024-11-22,2024,"Q4","Nov","P0004","Electric Toothbrush Essential","Health & Beauty","S015","Delta Industries","WH-DAL","Dallas","North America","USA",7600,1.037,"C01220","North America","Key Account",26,26,183,46,30,"Overstocked",29,3.19,19,2024-11-24,2024-11-27,2024-11-27,FALSE,"Road",987.2,45.13,12.64,6.63,10.94,284.44,66.93,"Delivered",0.058,4.9,FALSE,11,0,1,0.235,TRUE
"ORD005073",2024-11-22,2024,"Q4","Nov","P0045","Water Bottle Max","Sporting Goods","S039","Atlas Trading Ltd.","WH-MEX","Mexico City","Latin America","Mexico",2600,0.753,"C01241","North America","Key Account",20,20,59,29,14,"In Stock",20,1.85,22,2024-11-25,2024-11-30,2024-12-13,FALSE,"Sea",2092.9,126.95,27.93,13.96,17.92,358.4,-47.75,"Delivered",0.05,4.7,FALSE,11,-13,1,-0.133,TRUE
"ORD005074",2024-11-22,2024,"Q4","Nov","P0052","Smart Watch Classic","Electronics","S024","Global Logistics Partners","WH-CHI","Chicago","North America","USA",5400,0.912,"C01006","North America","Key Account",8,8,2,7,4,"Low Stock",6,4.05,10,2024-11-24,2024-11-25,2024-11-27,FALSE,"Parcel",915.2,45.73,9.15,35.88,44.75,358,25.23,"Delivered",0.132,4.4,FALSE,11,-2,1,0.07,TRUE
"ORD005075",2024-11-22,2024,"Q4","Nov","P0142","Blender Pro","Home & Kitchen","S014","Beacon Group","WH-MEX","Mexico City","Latin America","Mexico",2600,0.753,"C01599","Latin America","Standard",11,11,15,8,4,"In Stock",9,2.39,11,2024-11-23,2024-11-26,2024-11-26,FALSE,"Road",1317.3,56.44,15.8,117.45,149.9,1648.9,300.51,"Delivered",0,4.6,FALSE,11,0,1,0.182,TRUE
"ORD005076",2024-11-22,2024,"Q4","Nov","P0059","Tablet Max","Electronics","S028","Prime Group","WH-DAL","Dallas","North America","USA",7600,1.037,"C00680","North America","Key Account",11,9,35,27,18,"In Stock",31,4.64,13,2024-11-25,2024-11-27,2024-11-28,FALSE,"Road",914.7,43.57,12.2,28.25,34.47,310.23,12.41,"Delivered",0.087,3.3,FALSE,11,-1,0.818,0.04,TRUE
"ORD005077",2024-11-22,2024,"Q4","Nov","P0007","Yoga Mat Lite","Sporting Goods","S010","Pioneer Logistics Partners","WH-DAL","Dallas","North America","USA",7600,1.037,"C01542","North America","Key Account",8,8,2,17,10,"Low Stock",33,7.03,6,2024-11-25,2024-12-05,2024-11-28,TRUE,"Road",835.2,41.18,11.53,14.04,18.33,146.64,-6.86,"Returned",0.063,NA,TRUE,11,7,1,-0.047,TRUE
"ORD005078",2024-11-22,2024,"Q4","Nov","P0093","Coffee Maker Lite","Home & Kitchen","S006","Nova Supply Co.","WH-DAL","Dallas","North America","USA",7600,1.037,"C00896","North America","Standard",5,5,403,142,69,"In Stock",140,8.61,13,2024-11-23,2024-11-25,2024-11-26,FALSE,"Road",908.8,43.14,12.08,122.31,142.95,714.75,60.06,"Delivered",0.056,3.1,FALSE,11,-1,1,0.084,TRUE
"ORD005079",2024-11-22,2024,"Q4","Nov","P0067","File Folders Max","Office Supplies","S032","Atlas Supply Co.","WH-SIN","Singapore","Asia Pacific","Singapore",1500,0.711,"C02300","Asia Pacific","Standard",24,16,18,45,31,"Low Stock",26,3.61,18,2024-11-23,2024-11-27,2024-11-26,TRUE,"Parcel",1385.7,51.82,10.36,27.47,32.91,526.56,35.22,"Delivered",0.027,2.8,FALSE,11,1,0.667,0.067,TRUE
"ORD005080",2024-11-23,2024,"Q4","Nov","P0077","Wool Sweater Pro","Apparel","S031","Horizon Sourcing","WH-DAL","Dallas","North America","USA",7600,1.037,"C01542","North America","Key Account",21,19,46,41,23,"In Stock",38,6.08,15,2024-11-26,2024-11-29,2024-11-29,FALSE,"Road",987.4,45.19,12.65,21.23,32.32,614.08,165.52,"Delivered",0.095,5,FALSE,11,0,0.905,0.27,TRUE
"ORD005081",2024-11-23,2024,"Q4","Nov","P0093","Coffee Maker Lite","Home & Kitchen","S006","Nova Supply Co.","WH-DAL","Dallas","North America","USA",7600,1.037,"C01542","North America","Key Account",7,7,403,142,69,"In Stock",140,8.61,10,2024-11-24,2024-11-27,2024-11-27,FALSE,"Road",898.5,43.18,12.09,114.01,132.93,930.51,89.26,"Delivered",0.056,4.9,FALSE,11,0,1,0.096,TRUE
"ORD005082",2024-11-23,2024,"Q4","Nov","P0077","Wool Sweater Pro","Apparel","S011","Sterling Logistics Partners","WH-DAL","Dallas","North America","USA",7600,1.037,"C01006","North America","Key Account",8,8,46,41,23,"In Stock",38,6.08,6,2024-11-26,2024-12-03,2024-11-29,TRUE,"Road",965.2,44.2,12.38,20.9,28.09,224.72,13.32,"Delivered",0.095,2.4,FALSE,11,4,1,0.059,TRUE
"ORD005083",2024-11-23,2024,"Q4","Nov","P0110","Puzzle 1000pc Essential","Toys & Games","S040","Meridian Industries","WH-SIN","Singapore","Asia Pacific","Singapore",1500,0.711,"C01542","North America","Key Account",13,13,59,16,13,"Overstocked",18,9.75,7,2024-11-24,2024-12-24,2024-12-12,TRUE,"Sea",16135.4,168.64,37.1,7.18,10,130,-131.98,"Delivered",0.041,3.4,FALSE,11,12,1,-1.015,TRUE
"ORD005084",2024-11-23,2024,"Q4","Nov","P0003","Plush Toy Max","Toys & Games","S003","Atlas Industries","WH-DAL","Dallas","North America","USA",7600,1.037,"C01006","North America","Key Account",22,22,78,140,74,"Low Stock",190,8.89,15,2024-11-25,2024-11-27,2024-11-28,FALSE,"Road",899.6,43.64,12.22,36.09,44.68,982.96,145.34,"Delivered",0.079,4.1,FALSE,11,-1,1,0.148,TRUE
"ORD005085",2024-11-23,2024,"Q4","Nov","P0016","Yoga Pants Plus","Apparel","S007","Titan Industries","WH-DAL","Dallas","North America","USA",7600,1.037,"C01006","North America","Key Account",12,11,99,62,32,"In Stock",101,5.67,17,2024-11-24,2024-11-26,2024-11-27,FALSE,"Road",911.3,42.67,11.95,12.87,20.17,221.87,37.63,"Delivered",0.117,4.4,FALSE,11,-1,0.917,0.17,TRUE
"ORD005086",2024-11-23,2024,"Q4","Nov","P0093","Coffee Maker Lite","Home & Kitchen","S008","Anchor Group","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.896,"C01646","Europe","Key Account",16,16,161,67,52,"In Stock",26,8.61,19,2024-11-26,2024-11-28,2024-11-29,FALSE,"Road",644,37.12,10.39,152.32,175.89,2814.24,340,"Delivered",0.056,4,FALSE,11,-1,1,0.121,TRUE
"ORD005087",2024-11-23,2024,"Q4","Nov","P0136","Tablet Prime","Electronics","S002","Prime Manufacturing","WH-RTM","Rotterdam","Europe","Netherlands",3350,0.896,"C01687","Europe","Key Account",4,4,83,32,16,"In Stock",43,10.22,5,2024-11-25,2024-11-27,2024-11-28,FALSE,"Road",676.6,35.8,10.02,9.71,11.59,46.36,-28.28,"Delivered",0.093,3.5,FALSE,11,-1,1,-0.61,TRUE
"ORD005088",2024-11-23,2024,"Q4","Nov","P0063","Printer Paper Case Max","Office Supplies","S037","Pinnacle Trading Ltd.","WH-MEX","Mexico City","Latin America","Mexico",2600,0.753,"C02182","Latin America","Key Account",78,78,198,90,61,"In Stock",80,6.52,11,2024-11-26,2024-11-28,2024-11-29,FALSE,"Parcel",1205.1,138.4,27.68,36.29,47.26,3686.28,717.26,"Delivered",0.017,4.6,FALSE,11,-1,1,0.195,TRUE
"ORD005089",2024-11-23,2024,"Q4","Nov","P0059","Tablet Max","Electronics","S024","Global Logistics Partners","WH-SHA","Shanghai","Asia Pacific","China",2200,1.036,"C02430","Asia Pacific","Key Account",7,7,11,7,4,"In Stock",28,4.64,6,2024-11-24,2024-11-26,2024-11-27,FALSE,"Parcel",1641.6,53.62,10.72,33.63,39.66,277.62,-11.41,"Delivered",0.087,4.1,FALSE,11,-1,1,-0.041,TRUE
"ORD005090",2024-11-23,2024,"Q4","Nov","P0105","Camping Tent Lite","Sporting Goods","S034","Summit Group","WH-MEX","Mexico City","Latin America","Mexico",2600,0.753,"C02182","Latin America","Key Account",13,13,8,3,2,"In Stock",14,5.98,2,2024-11-25,2024-11-26,2024-11-27,FALSE,"Air",1210.4,115.15,40.3,27.74,39.38,511.94,36.17,"Delivered",0.108,4.3,FALSE,11,-1,1,0.071,TRUE
"ORD005091",2024-11-23,2024,"Q4","Nov","P0136","Tablet Prime","Electronics","S027","Global Supply Co.","WH-DAL","Dallas","North America","USA",7600,1.037,"C01006","North America","Key Account",8,8,81,48,19,"In Stock",75,10.22,10,2024-11-25,2024-11-27,2024-11-28,FALSE,"Road",821.7,40.65,11.38,10.66,12.69,101.52,-24.41,"Delivered",0.093,4.6,FALSE,11,-1,1,-0.24,TRUE
"ORD005092",2024-11-23,2024,"Q4","Nov","P0136","Tablet Prime","Electronics","S027","Global Supply Co.","WH-CHI","Chicago","North America","USA",5400,0.912,"C01006","North America","Key Account",4,4,90,33,21,"In Stock",25,10.22,6,2024-11-26,2024-11-29,2024-11-29,FALSE,"Road",1010.4,45.81,12.83,10.64,12.58,50.32,-38.05,"Delivered",0.093,4.5,FALSE,11,0,1,-0.756,TRUE
